Genuine Pair Comparisons
--------------------------------
File 1               | File 2               | Hamming Distance
041_2_4.jpg.mat      | 041_2_2.jpg.mat      | 0.4215
041_2_4.jpg.mat      | 041_1_2.jpg.mat      | 0.3685
041_2_4.jpg.mat      | 041_2_1.jpg.mat      | 0.3782
041_2_4.jpg.mat      | 041_1_3.jpg.mat      | 0.3705
041_1_1.jpg.mat      | 041_2_3.jpg.mat      | 0.3792
041_1_1.jpg.mat      | 041_2_2.jpg.mat      | 0.4027
041_1_1.jpg.mat      | 041_1_2.jpg.mat      | 0.4303
041_1_1.jpg.mat      | 041_2_1.jpg.mat      | 0.2750
041_1_1.jpg.mat      | 041_1_3.jpg.mat      | 0.4120
041_2_3.jpg.mat      | 041_2_2.jpg.mat      | 0.3533
041_2_3.jpg.mat      | 041_1_2.jpg.mat      | 0.4091
041_2_3.jpg.mat      | 041_2_1.jpg.mat      | 0.3587
041_2_3.jpg.mat      | 041_1_3.jpg.mat      | 0.3644
041_2_2.jpg.mat      | 041_1_2.jpg.mat      | 0.4238
041_2_2.jpg.mat      | 041_2_1.jpg.mat      | 0.3776
041_2_2.jpg.mat      | 041_1_3.jpg.mat      | 0.3846
041_1_2.jpg.mat      | 041_2_1.jpg.mat      | 0.4039
041_1_2.jpg.mat      | 041_1_3.jpg.mat      | 0.3047
041_2_1.jpg.mat      | 041_1_3.jpg.mat      | 0.3904
042_1_3.jpg.mat      | 042_1_2.jpg.mat      | 0.4081
042_1_3.jpg.mat      | 042_2_3.jpg.mat      | 0.4298
042_1_3.jpg.mat      | 042_2_4.jpg.mat      | 0.3822
042_1_3.jpg.mat      | 042_2_1.jpg.mat      | 0.3782
042_1_3.jpg.mat      | 042_1_1.jpg.mat      | 0.4098
042_1_3.jpg.mat      | 042_2_2.jpg.mat      | 0.4191
042_1_2.jpg.mat      | 042_2_3.jpg.mat      | 0.3521
042_1_2.jpg.mat      | 042_2_4.jpg.mat      | 0.3558
042_1_2.jpg.mat      | 042_2_1.jpg.mat      | 0.3462
042_1_2.jpg.mat      | 042_1_1.jpg.mat      | 0.2648
042_1_2.jpg.mat      | 042_2_2.jpg.mat      | 0.4367
042_2_3.jpg.mat      | 042_2_4.jpg.mat      | 0.3134
042_2_3.jpg.mat      | 042_2_1.jpg.mat      | 0.3781
042_2_3.jpg.mat      | 042_1_1.jpg.mat      | 0.3530
042_2_3.jpg.mat      | 042_2_2.jpg.mat      | 0.3694
042_2_4.jpg.mat      | 042_2_1.jpg.mat      | 0.3879
042_2_4.jpg.mat      | 042_1_1.jpg.mat      | 0.3825
042_2_4.jpg.mat      | 042_2_2.jpg.mat      | 0.3749
042_2_1.jpg.mat      | 042_1_1.jpg.mat      | 0.3219
042_2_1.jpg.mat      | 042_2_2.jpg.mat      | 0.4280
042_1_1.jpg.mat      | 042_2_2.jpg.mat      | 0.4239
043_1_2.jpg.mat      | 043_1_1.jpg.mat      | 0.4214
043_1_2.jpg.mat      | 043_2_4.jpg.mat      | 0.3790
043_1_2.jpg.mat      | 043_2_1.jpg.mat      | 0.3279
043_1_2.jpg.mat      | 043_1_3.jpg.mat      | 0.3060
043_1_2.jpg.mat      | 043_2_3.jpg.mat      | 0.3429
043_1_2.jpg.mat      | 043_2_2.jpg.mat      | 0.3731
043_1_1.jpg.mat      | 043_2_4.jpg.mat      | 0.3587
043_1_1.jpg.mat      | 043_2_1.jpg.mat      | 0.3381
043_1_1.jpg.mat      | 043_1_3.jpg.mat      | 0.3877
043_1_1.jpg.mat      | 043_2_3.jpg.mat      | 0.3521
043_1_1.jpg.mat      | 043_2_2.jpg.mat      | 0.3485
043_2_4.jpg.mat      | 043_2_1.jpg.mat      | 0.3326
043_2_4.jpg.mat      | 043_1_3.jpg.mat      | 0.2936
043_2_4.jpg.mat      | 043_2_3.jpg.mat      | 0.2310
043_2_4.jpg.mat      | 043_2_2.jpg.mat      | 0.2564
043_2_1.jpg.mat      | 043_1_3.jpg.mat      | 0.2647
043_2_1.jpg.mat      | 043_2_3.jpg.mat      | 0.3070
043_2_1.jpg.mat      | 043_2_2.jpg.mat      | 0.2788
043_1_3.jpg.mat      | 043_2_3.jpg.mat      | 0.2606
043_1_3.jpg.mat      | 043_2_2.jpg.mat      | 0.2476
043_2_3.jpg.mat      | 043_2_2.jpg.mat      | 0.2211
044_1_3.jpg.mat      | 044_2_2.jpg.mat      | 0.3296
044_1_3.jpg.mat      | 044_2_1.jpg.mat      | 0.2487
044_1_3.jpg.mat      | 044_2_4.jpg.mat      | 0.2519
044_1_3.jpg.mat      | 044_1_2.jpg.mat      | 0.3099
044_1_3.jpg.mat      | 044_1_1.jpg.mat      | 0.3070
044_1_3.jpg.mat      | 044_2_3.jpg.mat      | 0.2664
044_2_2.jpg.mat      | 044_2_1.jpg.mat      | 0.3354
044_2_2.jpg.mat      | 044_2_4.jpg.mat      | 0.2768
044_2_2.jpg.mat      | 044_1_2.jpg.mat      | 0.3987
044_2_2.jpg.mat      | 044_1_1.jpg.mat      | 0.3990
044_2_2.jpg.mat      | 044_2_3.jpg.mat      | 0.3275
044_2_1.jpg.mat      | 044_2_4.jpg.mat      | 0.2180
044_2_1.jpg.mat      | 044_1_2.jpg.mat      | 0.3091
044_2_1.jpg.mat      | 044_1_1.jpg.mat      | 0.3149
044_2_1.jpg.mat      | 044_2_3.jpg.mat      | 0.2016
044_2_4.jpg.mat      | 044_1_2.jpg.mat      | 0.3317
044_2_4.jpg.mat      | 044_1_1.jpg.mat      | 0.3463
044_2_4.jpg.mat      | 044_2_3.jpg.mat      | 0.2385
044_1_2.jpg.mat      | 044_1_1.jpg.mat      | 0.3568
044_1_2.jpg.mat      | 044_2_3.jpg.mat      | 0.3397
044_1_1.jpg.mat      | 044_2_3.jpg.mat      | 0.3151
045_2_4.jpg.mat      | 045_1_2.jpg.mat      | 0.3422
045_2_4.jpg.mat      | 045_1_1.jpg.mat      | 0.4013
045_2_4.jpg.mat      | 045_2_1.jpg.mat      | 0.3979
045_2_4.jpg.mat      | 045_2_3.jpg.mat      | 0.3995
045_2_4.jpg.mat      | 045_1_3.jpg.mat      | 0.3671
045_2_4.jpg.mat      | 045_2_2.jpg.mat      | 0.3965
045_1_2.jpg.mat      | 045_1_1.jpg.mat      | 0.3234
045_1_2.jpg.mat      | 045_2_1.jpg.mat      | 0.3435
045_1_2.jpg.mat      | 045_2_3.jpg.mat      | 0.3487
045_1_2.jpg.mat      | 045_1_3.jpg.mat      | 0.3075
045_1_2.jpg.mat      | 045_2_2.jpg.mat      | 0.3554
045_1_1.jpg.mat      | 045_2_1.jpg.mat      | 0.3482
045_1_1.jpg.mat      | 045_2_3.jpg.mat      | 0.3213
045_1_1.jpg.mat      | 045_1_3.jpg.mat      | 0.3217
045_1_1.jpg.mat      | 045_2_2.jpg.mat      | 0.3750
045_2_1.jpg.mat      | 045_2_3.jpg.mat      | 0.3648
045_2_1.jpg.mat      | 045_1_3.jpg.mat      | 0.3247
045_2_1.jpg.mat      | 045_2_2.jpg.mat      | 0.4020
045_2_3.jpg.mat      | 045_1_3.jpg.mat      | 0.3284
045_2_3.jpg.mat      | 045_2_2.jpg.mat      | 0.3921
045_1_3.jpg.mat      | 045_2_2.jpg.mat      | 0.3949
046_1_2.jpg.mat      | 046_1_1.jpg.mat      | 0.3223
046_1_2.jpg.mat      | 046_2_4.jpg.mat      | 0.3562
046_1_2.jpg.mat      | 046_1_3.jpg.mat      | 0.3708
046_1_2.jpg.mat      | 046_2_3.jpg.mat      | 0.3668
046_1_2.jpg.mat      | 046_2_2.jpg.mat      | 0.3577
046_1_2.jpg.mat      | 046_2_1.jpg.mat      | 0.3695
046_1_1.jpg.mat      | 046_2_4.jpg.mat      | 0.3779
046_1_1.jpg.mat      | 046_1_3.jpg.mat      | 0.4142
046_1_1.jpg.mat      | 046_2_3.jpg.mat      | 0.3546
046_1_1.jpg.mat      | 046_2_2.jpg.mat      | 0.3885
046_1_1.jpg.mat      | 046_2_1.jpg.mat      | 0.3493
046_2_4.jpg.mat      | 046_1_3.jpg.mat      | 0.2543
046_2_4.jpg.mat      | 046_2_3.jpg.mat      | 0.2891
046_2_4.jpg.mat      | 046_2_2.jpg.mat      | 0.2717
046_2_4.jpg.mat      | 046_2_1.jpg.mat      | 0.2469
046_1_3.jpg.mat      | 046_2_3.jpg.mat      | 0.3213
046_1_3.jpg.mat      | 046_2_2.jpg.mat      | 0.2639
046_1_3.jpg.mat      | 046_2_1.jpg.mat      | 0.2687
046_2_3.jpg.mat      | 046_2_2.jpg.mat      | 0.2879
046_2_3.jpg.mat      | 046_2_1.jpg.mat      | 0.2743
046_2_2.jpg.mat      | 046_2_1.jpg.mat      | 0.2596
047_1_3.jpg.mat      | 047_2_4.jpg.mat      | 0.3017
047_1_3.jpg.mat      | 047_1_1.jpg.mat      | 0.3053
047_1_3.jpg.mat      | 047_2_3.jpg.mat      | 0.3417
047_1_3.jpg.mat      | 047_1_2.jpg.mat      | 0.2942
047_1_3.jpg.mat      | 047_2_2.jpg.mat      | 0.3156
047_1_3.jpg.mat      | 047_2_1.jpg.mat      | 0.3103
047_2_4.jpg.mat      | 047_1_1.jpg.mat      | 0.3614
047_2_4.jpg.mat      | 047_2_3.jpg.mat      | 0.3551
047_2_4.jpg.mat      | 047_1_2.jpg.mat      | 0.3611
047_2_4.jpg.mat      | 047_2_2.jpg.mat      | 0.3501
047_2_4.jpg.mat      | 047_2_1.jpg.mat      | 0.3059
047_1_1.jpg.mat      | 047_2_3.jpg.mat      | 0.4127
047_1_1.jpg.mat      | 047_1_2.jpg.mat      | 0.2505
047_1_1.jpg.mat      | 047_2_2.jpg.mat      | 0.3177
047_1_1.jpg.mat      | 047_2_1.jpg.mat      | 0.3776
047_2_3.jpg.mat      | 047_1_2.jpg.mat      | 0.3719
047_2_3.jpg.mat      | 047_2_2.jpg.mat      | 0.3587
047_2_3.jpg.mat      | 047_2_1.jpg.mat      | 0.4050
047_1_2.jpg.mat      | 047_2_2.jpg.mat      | 0.2943
047_1_2.jpg.mat      | 047_2_1.jpg.mat      | 0.3800
047_2_2.jpg.mat      | 047_2_1.jpg.mat      | 0.3920
048_1_1.jpg.mat      | 048_2_4.jpg.mat      | 0.3647
048_1_1.jpg.mat      | 048_2_2.jpg.mat      | 0.3671
048_1_1.jpg.mat      | 048_1_2.jpg.mat      | 0.3097
048_1_1.jpg.mat      | 048_2_3.jpg.mat      | 0.3385
048_1_1.jpg.mat      | 048_1_3.jpg.mat      | 0.3166
048_1_1.jpg.mat      | 048_2_1.jpg.mat      | 0.3572
048_2_4.jpg.mat      | 048_2_2.jpg.mat      | 0.3345
048_2_4.jpg.mat      | 048_1_2.jpg.mat      | 0.3858
048_2_4.jpg.mat      | 048_2_3.jpg.mat      | 0.2865
048_2_4.jpg.mat      | 048_1_3.jpg.mat      | 0.3227
048_2_4.jpg.mat      | 048_2_1.jpg.mat      | 0.3049
048_2_2.jpg.mat      | 048_1_2.jpg.mat      | 0.4098
048_2_2.jpg.mat      | 048_2_3.jpg.mat      | 0.3247
048_2_2.jpg.mat      | 048_1_3.jpg.mat      | 0.3045
048_2_2.jpg.mat      | 048_2_1.jpg.mat      | 0.3320
048_1_2.jpg.mat      | 048_2_3.jpg.mat      | 0.3979
048_1_2.jpg.mat      | 048_1_3.jpg.mat      | 0.3645
048_1_2.jpg.mat      | 048_2_1.jpg.mat      | 0.3513
048_2_3.jpg.mat      | 048_1_3.jpg.mat      | 0.3201
048_2_3.jpg.mat      | 048_2_1.jpg.mat      | 0.3254
048_1_3.jpg.mat      | 048_2_1.jpg.mat      | 0.3179
049_2_1.jpg.mat      | 049_1_2.jpg.mat      | 0.3889
049_2_1.jpg.mat      | 049_2_4.jpg.mat      | 0.3896
049_2_1.jpg.mat      | 049_1_3.jpg.mat      | 0.3155
049_2_1.jpg.mat      | 049_2_2.jpg.mat      | 0.3056
049_2_1.jpg.mat      | 049_2_3.jpg.mat      | 0.3602
049_2_1.jpg.mat      | 049_1_1.jpg.mat      | 0.3618
049_1_2.jpg.mat      | 049_2_4.jpg.mat      | 0.2966
049_1_2.jpg.mat      | 049_1_3.jpg.mat      | 0.3530
049_1_2.jpg.mat      | 049_2_2.jpg.mat      | 0.3364
049_1_2.jpg.mat      | 049_2_3.jpg.mat      | 0.3749
049_1_2.jpg.mat      | 049_1_1.jpg.mat      | 0.3023
049_2_4.jpg.mat      | 049_1_3.jpg.mat      | 0.3659
049_2_4.jpg.mat      | 049_2_2.jpg.mat      | 0.3162
049_2_4.jpg.mat      | 049_2_3.jpg.mat      | 0.3946
049_2_4.jpg.mat      | 049_1_1.jpg.mat      | 0.2481
049_1_3.jpg.mat      | 049_2_2.jpg.mat      | 0.3521
049_1_3.jpg.mat      | 049_2_3.jpg.mat      | 0.4214
049_1_3.jpg.mat      | 049_1_1.jpg.mat      | 0.3488
049_2_2.jpg.mat      | 049_2_3.jpg.mat      | 0.3647
049_2_2.jpg.mat      | 049_1_1.jpg.mat      | 0.3111
049_2_3.jpg.mat      | 049_1_1.jpg.mat      | 0.3908
050_2_4.jpg.mat      | 050_2_1.jpg.mat      | 0.2649
050_2_4.jpg.mat      | 050_1_1.jpg.mat      | 0.3722
050_2_4.jpg.mat      | 050_2_2.jpg.mat      | 0.2785
050_2_4.jpg.mat      | 050_2_3.jpg.mat      | 0.2887
050_2_4.jpg.mat      | 050_1_3.jpg.mat      | 0.2926
050_2_4.jpg.mat      | 050_1_2.jpg.mat      | 0.2873
050_2_1.jpg.mat      | 050_1_1.jpg.mat      | 0.4801
050_2_1.jpg.mat      | 050_2_2.jpg.mat      | 0.2654
050_2_1.jpg.mat      | 050_2_3.jpg.mat      | 0.3605
050_2_1.jpg.mat      | 050_1_3.jpg.mat      | 0.3011
050_2_1.jpg.mat      | 050_1_2.jpg.mat      | 0.3076
050_1_1.jpg.mat      | 050_2_2.jpg.mat      | 0.2931
050_1_1.jpg.mat      | 050_2_3.jpg.mat      | 0.2822
050_1_1.jpg.mat      | 050_1_3.jpg.mat      | 0.2812
050_1_1.jpg.mat      | 050_1_2.jpg.mat      | 0.2709
050_2_2.jpg.mat      | 050_2_3.jpg.mat      | 0.2824
050_2_2.jpg.mat      | 050_1_3.jpg.mat      | 0.2751
050_2_2.jpg.mat      | 050_1_2.jpg.mat      | 0.2531
050_2_3.jpg.mat      | 050_1_3.jpg.mat      | 0.2747
050_2_3.jpg.mat      | 050_1_2.jpg.mat      | 0.2791
050_1_3.jpg.mat      | 050_1_2.jpg.mat      | 0.2779
051_1_1.jpg.mat      | 051_2_1.jpg.mat      | 0.3219
051_1_1.jpg.mat      | 051_2_2.jpg.mat      | 0.2995
051_1_1.jpg.mat      | 051_1_3.jpg.mat      | 0.3049
051_1_1.jpg.mat      | 051_2_4.jpg.mat      | 0.2916
051_1_1.jpg.mat      | 051_2_3.jpg.mat      | 0.3469
051_1_1.jpg.mat      | 051_1_2.jpg.mat      | 0.3531
051_2_1.jpg.mat      | 051_2_2.jpg.mat      | 0.2886
051_2_1.jpg.mat      | 051_1_3.jpg.mat      | 0.2452
051_2_1.jpg.mat      | 051_2_4.jpg.mat      | 0.3157
051_2_1.jpg.mat      | 051_2_3.jpg.mat      | 0.3045
051_2_1.jpg.mat      | 051_1_2.jpg.mat      | 0.3312
051_2_2.jpg.mat      | 051_1_3.jpg.mat      | 0.2753
051_2_2.jpg.mat      | 051_2_4.jpg.mat      | 0.2755
051_2_2.jpg.mat      | 051_2_3.jpg.mat      | 0.3191
051_2_2.jpg.mat      | 051_1_2.jpg.mat      | 0.3189
051_1_3.jpg.mat      | 051_2_4.jpg.mat      | 0.2803
051_1_3.jpg.mat      | 051_2_3.jpg.mat      | 0.3063
051_1_3.jpg.mat      | 051_1_2.jpg.mat      | 0.3354
051_2_4.jpg.mat      | 051_2_3.jpg.mat      | 0.2880
051_2_4.jpg.mat      | 051_1_2.jpg.mat      | 0.2972
051_2_3.jpg.mat      | 051_1_2.jpg.mat      | 0.3402
052_2_4.jpg.mat      | 052_1_3.jpg.mat      | 0.2716
052_2_4.jpg.mat      | 052_2_1.jpg.mat      | 0.2880
052_2_4.jpg.mat      | 052_2_3.jpg.mat      | 0.2695
052_2_4.jpg.mat      | 052_1_1.jpg.mat      | 0.2273
052_2_4.jpg.mat      | 052_1_2.jpg.mat      | 0.2403
052_2_4.jpg.mat      | 052_2_2.jpg.mat      | 0.2752
052_1_3.jpg.mat      | 052_2_1.jpg.mat      | 0.2413
052_1_3.jpg.mat      | 052_2_3.jpg.mat      | 0.2988
052_1_3.jpg.mat      | 052_1_1.jpg.mat      | 0.2532
052_1_3.jpg.mat      | 052_1_2.jpg.mat      | 0.2476
052_1_3.jpg.mat      | 052_2_2.jpg.mat      | 0.2768
052_2_1.jpg.mat      | 052_2_3.jpg.mat      | 0.2941
052_2_1.jpg.mat      | 052_1_1.jpg.mat      | 0.2623
052_2_1.jpg.mat      | 052_1_2.jpg.mat      | 0.2685
052_2_1.jpg.mat      | 052_2_2.jpg.mat      | 0.2473
052_2_3.jpg.mat      | 052_1_1.jpg.mat      | 0.2445
052_2_3.jpg.mat      | 052_1_2.jpg.mat      | 0.2419
052_2_3.jpg.mat      | 052_2_2.jpg.mat      | 0.2660
052_1_1.jpg.mat      | 052_1_2.jpg.mat      | 0.2370
052_1_1.jpg.mat      | 052_2_2.jpg.mat      | 0.2319
052_1_2.jpg.mat      | 052_2_2.jpg.mat      | 0.2550
053_2_1.jpg.mat      | 053_1_1.jpg.mat      | 0.3427
053_2_1.jpg.mat      | 053_1_2.jpg.mat      | 0.3340
053_2_1.jpg.mat      | 053_2_4.jpg.mat      | 0.3208
053_2_1.jpg.mat      | 053_2_3.jpg.mat      | 0.3211
053_2_1.jpg.mat      | 053_1_3.jpg.mat      | 0.3081
053_2_1.jpg.mat      | 053_2_2.jpg.mat      | 0.3488
053_1_1.jpg.mat      | 053_1_2.jpg.mat      | 0.2737
053_1_1.jpg.mat      | 053_2_4.jpg.mat      | 0.3141
053_1_1.jpg.mat      | 053_2_3.jpg.mat      | 0.3128
053_1_1.jpg.mat      | 053_1_3.jpg.mat      | 0.2526
053_1_1.jpg.mat      | 053_2_2.jpg.mat      | 0.2682
053_1_2.jpg.mat      | 053_2_4.jpg.mat      | 0.3303
053_1_2.jpg.mat      | 053_2_3.jpg.mat      | 0.3711
053_1_2.jpg.mat      | 053_1_3.jpg.mat      | 0.2761
053_1_2.jpg.mat      | 053_2_2.jpg.mat      | 0.3388
053_2_4.jpg.mat      | 053_2_3.jpg.mat      | 0.2652
053_2_4.jpg.mat      | 053_1_3.jpg.mat      | 0.2938
053_2_4.jpg.mat      | 053_2_2.jpg.mat      | 0.3056
053_2_3.jpg.mat      | 053_1_3.jpg.mat      | 0.2980
053_2_3.jpg.mat      | 053_2_2.jpg.mat      | 0.2902
053_1_3.jpg.mat      | 053_2_2.jpg.mat      | 0.2489
054_1_3.jpg.mat      | 054_2_3.jpg.mat      | 0.3066
054_1_3.jpg.mat      | 054_1_2.jpg.mat      | 0.3008
054_1_3.jpg.mat      | 054_1_1.jpg.mat      | 0.2776
054_1_3.jpg.mat      | 054_2_4.jpg.mat      | 0.2863
054_1_3.jpg.mat      | 054_2_1.jpg.mat      | 0.3259
054_1_3.jpg.mat      | 054_2_2.jpg.mat      | 0.3115
054_2_3.jpg.mat      | 054_1_2.jpg.mat      | 0.3278
054_2_3.jpg.mat      | 054_1_1.jpg.mat      | 0.2932
054_2_3.jpg.mat      | 054_2_4.jpg.mat      | 0.2833
054_2_3.jpg.mat      | 054_2_1.jpg.mat      | 0.3398
054_2_3.jpg.mat      | 054_2_2.jpg.mat      | 0.2327
054_1_2.jpg.mat      | 054_1_1.jpg.mat      | 0.2726
054_1_2.jpg.mat      | 054_2_4.jpg.mat      | 0.2982
054_1_2.jpg.mat      | 054_2_1.jpg.mat      | 0.3694
054_1_2.jpg.mat      | 054_2_2.jpg.mat      | 0.3228
054_1_1.jpg.mat      | 054_2_4.jpg.mat      | 0.3102
054_1_1.jpg.mat      | 054_2_1.jpg.mat      | 0.3116
054_1_1.jpg.mat      | 054_2_2.jpg.mat      | 0.2639
054_2_4.jpg.mat      | 054_2_1.jpg.mat      | 0.3799
054_2_4.jpg.mat      | 054_2_2.jpg.mat      | 0.3127
054_2_1.jpg.mat      | 054_2_2.jpg.mat      | 0.2955
055_2_4.jpg.mat      | 055_1_2.jpg.mat      | 0.2568
055_2_4.jpg.mat      | 055_1_3.jpg.mat      | 0.3104
055_2_4.jpg.mat      | 055_1_1.jpg.mat      | 0.2659
055_2_4.jpg.mat      | 055_2_1.jpg.mat      | 0.2542
055_2_4.jpg.mat      | 055_2_3.jpg.mat      | 0.2525
055_2_4.jpg.mat      | 055_2_2.jpg.mat      | 0.3012
055_1_2.jpg.mat      | 055_1_3.jpg.mat      | 0.3453
055_1_2.jpg.mat      | 055_1_1.jpg.mat      | 0.2893
055_1_2.jpg.mat      | 055_2_1.jpg.mat      | 0.2837
055_1_2.jpg.mat      | 055_2_3.jpg.mat      | 0.2884
055_1_2.jpg.mat      | 055_2_2.jpg.mat      | 0.3158
055_1_3.jpg.mat      | 055_1_1.jpg.mat      | 0.3363
055_1_3.jpg.mat      | 055_2_1.jpg.mat      | 0.3759
055_1_3.jpg.mat      | 055_2_3.jpg.mat      | 0.3387
055_1_3.jpg.mat      | 055_2_2.jpg.mat      | 0.3422
055_1_1.jpg.mat      | 055_2_1.jpg.mat      | 0.3232
055_1_1.jpg.mat      | 055_2_3.jpg.mat      | 0.2961
055_1_1.jpg.mat      | 055_2_2.jpg.mat      | 0.2965
055_2_1.jpg.mat      | 055_2_3.jpg.mat      | 0.2420
055_2_1.jpg.mat      | 055_2_2.jpg.mat      | 0.3293
055_2_3.jpg.mat      | 055_2_2.jpg.mat      | 0.3208
056_2_2.jpg.mat      | 056_2_4.jpg.mat      | 0.3188
056_2_2.jpg.mat      | 056_1_2.jpg.mat      | 0.2944
056_2_2.jpg.mat      | 056_1_3.jpg.mat      | 0.3033
056_2_2.jpg.mat      | 056_2_1.jpg.mat      | 0.2654
056_2_2.jpg.mat      | 056_2_3.jpg.mat      | 0.3036
056_2_2.jpg.mat      | 056_1_1.jpg.mat      | 0.3248
056_2_4.jpg.mat      | 056_1_2.jpg.mat      | 0.2857
056_2_4.jpg.mat      | 056_1_3.jpg.mat      | 0.3379
056_2_4.jpg.mat      | 056_2_1.jpg.mat      | 0.3095
056_2_4.jpg.mat      | 056_2_3.jpg.mat      | 0.3305
056_2_4.jpg.mat      | 056_1_1.jpg.mat      | 0.2864
056_1_2.jpg.mat      | 056_1_3.jpg.mat      | 0.3666
056_1_2.jpg.mat      | 056_2_1.jpg.mat      | 0.2826
056_1_2.jpg.mat      | 056_2_3.jpg.mat      | 0.3398
056_1_2.jpg.mat      | 056_1_1.jpg.mat      | 0.3172
056_1_3.jpg.mat      | 056_2_1.jpg.mat      | 0.3207
056_1_3.jpg.mat      | 056_2_3.jpg.mat      | 0.3033
056_1_3.jpg.mat      | 056_1_1.jpg.mat      | 0.3782
056_2_1.jpg.mat      | 056_2_3.jpg.mat      | 0.3012
056_2_1.jpg.mat      | 056_1_1.jpg.mat      | 0.2940
056_2_3.jpg.mat      | 056_1_1.jpg.mat      | 0.3396
057_2_1.jpg.mat      | 057_1_3.jpg.mat      | 0.3174
057_2_1.jpg.mat      | 057_1_2.jpg.mat      | 0.3787
057_2_1.jpg.mat      | 057_1_1.jpg.mat      | 0.3342
057_2_1.jpg.mat      | 057_2_2.jpg.mat      | 0.2886
057_2_1.jpg.mat      | 057_2_4.jpg.mat      | 0.2700
057_2_1.jpg.mat      | 057_2_3.jpg.mat      | 0.2679
057_1_3.jpg.mat      | 057_1_2.jpg.mat      | 0.3401
057_1_3.jpg.mat      | 057_1_1.jpg.mat      | 0.3263
057_1_3.jpg.mat      | 057_2_2.jpg.mat      | 0.3407
057_1_3.jpg.mat      | 057_2_4.jpg.mat      | 0.3011
057_1_3.jpg.mat      | 057_2_3.jpg.mat      | 0.3032
057_1_2.jpg.mat      | 057_1_1.jpg.mat      | 0.3609
057_1_2.jpg.mat      | 057_2_2.jpg.mat      | 0.3474
057_1_2.jpg.mat      | 057_2_4.jpg.mat      | 0.3521
057_1_2.jpg.mat      | 057_2_3.jpg.mat      | 0.3223
057_1_1.jpg.mat      | 057_2_2.jpg.mat      | 0.3443
057_1_1.jpg.mat      | 057_2_4.jpg.mat      | 0.3091
057_1_1.jpg.mat      | 057_2_3.jpg.mat      | 0.2875
057_2_2.jpg.mat      | 057_2_4.jpg.mat      | 0.2618
057_2_2.jpg.mat      | 057_2_3.jpg.mat      | 0.2936
057_2_4.jpg.mat      | 057_2_3.jpg.mat      | 0.2594
058_1_2.jpg.mat      | 058_1_1.jpg.mat      | 0.3279
058_1_2.jpg.mat      | 058_1_3.jpg.mat      | 0.3984
058_1_2.jpg.mat      | 058_2_4.jpg.mat      | 0.3963
058_1_2.jpg.mat      | 058_2_3.jpg.mat      | 0.3844
058_1_2.jpg.mat      | 058_2_1.jpg.mat      | 0.4304
058_1_2.jpg.mat      | 058_2_2.jpg.mat      | 0.4192
058_1_1.jpg.mat      | 058_1_3.jpg.mat      | 0.4200
058_1_1.jpg.mat      | 058_2_4.jpg.mat      | 0.3932
058_1_1.jpg.mat      | 058_2_3.jpg.mat      | 0.3978
058_1_1.jpg.mat      | 058_2_1.jpg.mat      | 0.4000
058_1_1.jpg.mat      | 058_2_2.jpg.mat      | 0.3733
058_1_3.jpg.mat      | 058_2_4.jpg.mat      | 0.3640
058_1_3.jpg.mat      | 058_2_3.jpg.mat      | 0.3604
058_1_3.jpg.mat      | 058_2_1.jpg.mat      | 0.3488
058_1_3.jpg.mat      | 058_2_2.jpg.mat      | 0.3448
058_2_4.jpg.mat      | 058_2_3.jpg.mat      | 0.2286
058_2_4.jpg.mat      | 058_2_1.jpg.mat      | 0.2794
058_2_4.jpg.mat      | 058_2_2.jpg.mat      | 0.2374
058_2_3.jpg.mat      | 058_2_1.jpg.mat      | 0.2809
058_2_3.jpg.mat      | 058_2_2.jpg.mat      | 0.2525
058_2_1.jpg.mat      | 058_2_2.jpg.mat      | 0.2332
059_1_1.jpg.mat      | 059_2_3.jpg.mat      | 0.4365
059_1_1.jpg.mat      | 059_1_3.jpg.mat      | 0.3294
059_1_1.jpg.mat      | 059_2_2.jpg.mat      | 0.3033
059_1_1.jpg.mat      | 059_1_2.jpg.mat      | 0.3084
059_1_1.jpg.mat      | 059_2_1.jpg.mat      | 0.2838
059_1_1.jpg.mat      | 059_2_4.jpg.mat      | 0.3274
059_2_3.jpg.mat      | 059_1_3.jpg.mat      | 0.4133
059_2_3.jpg.mat      | 059_2_2.jpg.mat      | 0.3998
059_2_3.jpg.mat      | 059_1_2.jpg.mat      | 0.4123
059_2_3.jpg.mat      | 059_2_1.jpg.mat      | 0.4229
059_2_3.jpg.mat      | 059_2_4.jpg.mat      | 0.4116
059_1_3.jpg.mat      | 059_2_2.jpg.mat      | 0.2612
059_1_3.jpg.mat      | 059_1_2.jpg.mat      | 0.3083
059_1_3.jpg.mat      | 059_2_1.jpg.mat      | 0.3048
059_1_3.jpg.mat      | 059_2_4.jpg.mat      | 0.3001
059_2_2.jpg.mat      | 059_1_2.jpg.mat      | 0.2450
059_2_2.jpg.mat      | 059_2_1.jpg.mat      | 0.3237
059_2_2.jpg.mat      | 059_2_4.jpg.mat      | 0.2553
059_1_2.jpg.mat      | 059_2_1.jpg.mat      | 0.3130
059_1_2.jpg.mat      | 059_2_4.jpg.mat      | 0.2239
059_2_1.jpg.mat      | 059_2_4.jpg.mat      | 0.3235
060_1_2.jpg.mat      | 060_2_3.jpg.mat      | 0.4187
